Gago Restaurante;58;4;3.246;['10', '40'];['Española', ' Mediterránea'];['Opciones vegetarianas', ' Opciones veganas', ' Opciones sin gluten'];Bravo Murillo 324, 28020 Madrid España;['7', '2', '5', '15', '23'];
Caminito;15;5;3.244;nan;['Argentina', ' Sudamericana'];nan;Calle Salitre 27 Lavapiés, 28012 Madrid España;['0', '0', '0', '1', '13'];
El Lago de Boadilla;61;4;34;['19', '38'];['Mediterránea', ' Española'];['Opciones vegetarianas'];Ctra. Pozuelo A Boadilla km 4,6, 28660 Boadilla del Monte España;['6', '2', '8', '16', '24'];
Nuevo Mundo Parrilla Argentina;66;4;35;nan;['Restaurante de carne', ' Argentina', ' Barbacoa'];nan;Avenida Nuevo Mundo, 7, 28660 Boadilla del Monte España;['10', '0', '7', '17', '32'];
La Quinta Del Cachuelo;8;5;3.247;nan;['Española', ' Contemporánea', ' Comedor'];nan;Calle Redondilla, 7 LOCAL IZQUIERDO, 28005 Madrid España;['0', '0', '0', '1', '6'];
Tutiplén;55;4;3.248;['9', '20'];['Mediterránea', ' Española'];['Opciones vegetarianas'];Calle Bahia De Almeria 11 Esquina Bahía de Alcudia, 28042 Madrid España;['2', '3', '8', '20', '19'];
Casa Felisa;8;5;3.249;nan;['Mediterránea', ' Europea', ' Española'];nan;Calle Beneficencia, 15, 28004 Madrid España;['0', '0', '0', '0', '7'];
...hasta Los Andares;28;4;3.272;nan;['Española'];nan;Avenida Menendez Pelayo 35, 28009 Madrid España;['1', '1', '3', '12', '8'];
Restaurante La Buganvilla Madrid;356;3,5;3.274;['20', '45'];['Mediterránea', ' Española'];['Opciones vegetarianas', ' Opciones veganas', ' Opciones sin gluten'];Calle Almagro 12 Calle Almagro 12, 28010 Madrid España;['35', '26', '61', '102', '44'];
Pizzeria La Margariteña;40;4,5;3.275;['8', '17'];['Pizza', ' Italiana', ' Mexicana', ' Venezolana', ' Sudamericana'];['Opciones vegetarianas', ' Opciones veganas'];Calle Gutierre de Cetina 107, 28017 Madrid España;['4', '0', '0', '11', '24'];
Humo Smoke & Grill;8;5;3.277;nan;['Americana', ' Restaurante de carne', ' Barbacoa', ' Asador'];nan;Calle Marcenado 7, 28002 Madrid España;['0', '0', '0', '0', '4'];
Lateral Milaneses;11;4,5;3.276;['8', '15'];['Española', ' Mediterránea', ' Fusión', ' Comedor', ' Bares para comer'];['Comidas', ' Cenas', ' Desayuno', ' Brunch', ' Bebidas'];C. De Los Milaneses, 3, 28013 Madrid España;['0', '0', '0', '0', '4'];
Le Tavernier;38;4;3.278;['30', '45'];['Española', ' Bar'];['Comidas', ' Cenas', ' Brunch', ' Abierto hasta tarde', ' Bebidas'];Calle de Mesonero Romanos, 13 8° Piso, Hotel Innside, 28004 Madrid España;['3', '3', '2', '7', '14'];
Urban Beach Madrid;37;4;3.279;nan;['Española', ' Mediterránea'];nan;Calle de Agastia, 115, 28043 Madrid España;['3', '3', '3', '6', '21'];
Sidreria la Posada;155;3,5;6;['5', '35'];['Española', ' Mediterránea'];['Desayuno', ' Comidas', ' Cenas', ' Abierto hasta tarde', ' Bebidas'];Calle Libertad 7 Calle Libertad, 7, 28830 San Fernando de Henares España;['15', '12', '19', '72', '37'];
Sidreria Eltexu;26;4;7;nan;['Española'];nan;Calle de la Polea N 2, 28522 Rivas-Vaciamadrid España;['3', '1', '1', '7', '14'];
Paréntesis de olvido - Magia y Té;12;5;3.299;nan;['Tienda gourmet', ' Belga', ' Europea', ' Española', ' Argentina', ' Sudamericana'];nan;Calle de la Sombrerería 24, esquina calle Argumosa, 28012 Madrid España;['0', '0', '0', '0', '10'];
Las Delicias;26;4,5;3.300;nan;['Italiana', ' Española', ' Argentina', ' Sudamericana'];nan;Paseo de las Delicias, 14, 28045 Madrid España;['2', '1', '1', '3', '12'];
El chigre de Manjatan;19;4,5;53;nan;['Pub con cerveza artesanal', ' Pub', ' Pub restaurante', ' Mediterránea', ' Española'];nan;Calle Escudero 11, 28220 Majadahonda España;['0', '1', '0', '3', '15'];
Madreat;54;4;3.301;nan;['Cenas'];nan;Paseo Castellana 89 Azca, Central Comercial Moda Shopping, 28046 Madrid España;['3', '2', '8', '18', '21'];
Latigazo;43;4;3.302;['13', '21'];['Japonesa', ' Peruana', ' Fusión', ' Fusión japonesa', ' Saludable'];['Comidas', ' Cenas', ' Abierto hasta tarde', ' Bebidas'];Calle De Las Infantas 28, Bajo, 28004 Madrid España;['5', '3', '6', '4', '20'];
El Perolo;15;4,5;3.325;['18', '40'];['Mediterránea', ' Española', ' Comedor', ' Vinoteca', ' Sopas', ' Restaurantes de cerveza'];['Comidas', ' Cenas', ' Bebidas'];Marqués de Urquijo, 44 Pintor Rosales con Marqués de Urquijo, 28008 Madrid España;['0', '1', '1', '2', '11'];
CUXTA Antojitos-Beer & Shop;16;5;3.326;['10', '30'];['Mexicana', ' Bar', ' Comida rápida', ' Centroamericana', ' Sudamericana'];['Opciones vegetarianas'];Calle de Doña Urraca 15 Mercado de Tirso de Molina, 28011 Madrid España;['0', '0', '0', '1', '15'];
Can Punyetes;220;3,5;3.327;['12', '20'];['Mediterránea', ' Barbacoa', ' Española'];['Comidas', ' Cenas', ' Abierto hasta tarde'];Calle Senores Luzon, 5, 28013 Madrid España;['24', '20', '52', '50', '40'];
El Piornal y Meson Caribe;54;4;3.328;nan;['Española'];nan;Paseo Florida 59, 28008 Madrid España;['2', '6', '7', '18', '18'];
Hamburguesa Nostra;68;3,5;3.329;['9', '20'];['Comida rápida', ' Americana', ' Internacional'];['Comidas', ' Cenas'];Calle de Jose Ortega y Gasset, 89, 28006 Madrid España;['5', '4', '11', '29', '17'];
Fiske Bar;17;4,5;3.396;nan;['Brasileña', ' Caribeña', ' Mediterránea', ' Europea', ' Fusión', ' Noruega', ' Sudamericana'];nan;Passeig d'Ítaca 3 Reial Club Maritim, 08039 Barcelona España;['0', '1', '0', '1', '1'];
Pizza Napoli Pradillo;70;4;3.330;['10', '20'];['Italiana', ' Pizza'];['Opciones vegetarianas'];Calle Pradillo, 14, 28002 Madrid España;['10', '1', '4', '10', '38'];
Restaurante Los Cinco Pinos;80;4;3.352;nan;['Restaurante de carne', ' Española', ' Europea'];nan;Avenida Aragon, 370, 28022 Madrid España;['9', '4', '5', '23', '26'];
Casa Mùi;9;5;3.353;nan;['Asiática', ' Tailandesa', ' Fusión', ' Vietnamita', ' Sudamericana'];nan;Puerto Rico 15, 28016 Madrid España;['0', '0', '1', '0', '7'];
Pinzelada Lounge;10;4,5;3.354;nan;['Bar', ' Café', ' Contemporánea', ' Pub', ' Mediterránea'];nan;C. De Velázquez, 62, 28001 Madrid España;['0', '1', '0', '0', '9'];
Miño Restaurante;77;4;3.355;nan;['Española'];nan;Calle Santa Virgilia 31, 28033 Madrid España;['8', '7', '8', '17', '30'];
Cappuccino Madrid;621;3,5;3.356;nan;['Comida rápida', ' Internacional', ' Europea', ' Mediterránea'];nan;Plaza Independencia 5, 28001 Madrid España;['70', '46', '61', '124', '98'];
Mama Pizza;13;5;3.357;['2', '7'];['Pizza', ' Italiana'];['Comidas', ' Cenas'];Calle Parvillas Altas 6, 28021 Madrid España;['0', '0', '0', '1', '10'];
Tio Timon;56;4;3.358;nan;['Española'];nan;Plaza Paja 10, 28005 Madrid España;['8', '1', '8', '8', '23'];
La Virgen 154;43;4;3.380;['3', '20'];['Asiática', ' De Asia central'];['Capacidad', ' Sirve alcohol', ' Reservas'];Calle Jose Abascal 11, Madrid España;['1', '6', '7', '16', '12'];
El Gato Canalla;13;4,5;3.381;nan;['Española', ' Mediterránea', ' Bares para comer', ' Restaurantes de cerveza'];nan;Calle de San Bernardo 46, 28015 Madrid España;['0', '0', '1', '0', '6'];
Tele Pescaito;60;4;3.382;nan;['Mediterránea', ' Española'];nan;Calle Caleruega 19, 28033 Madrid España;['6', '6', '5', '20', '22'];
La Canada;23;4,5;3.383;nan;['Española'];nan;Calle Alcalde Lopez Casero 10, 28027 Madrid España;['1', '0', '1', '6', '14'];
EL PORRON CANALLA;153;3,5;3.384;['5', '15'];['Española'];['Comidas', ' Cenas'];Ballesta 2, 28004 Madrid España;['10', '15', '49', '49', '25'];
Ousá Mesón Pulpería;44;4;55;['10', '30'];['Española'];['Comidas', ' Cenas', ' Bebidas'];Calle San Isidro, 3, 28220 Majadahonda España;['2', '3', '9', '11', '18'];
Manero Madrid - Claudio Coello;138;3,5;3.386;['27', '100'];['Mediterránea', ' Europea', ' Española'];['Opciones vegetarianas'];Calle Claudio Coello 3, 28001 Madrid España;['21', '16', '15', '19', '45'];
La Francisca Restaurante;35;4;3.408;nan;['Española', ' Mediterránea'];nan;Calle Corazon de Maria 57, 28002 Madrid España;['4', '3', '2', '6', '19'];
La Cicla Gastrobar;13;5;56;nan;['Española', ' Sudamericana', ' Colombiana', ' Bares para comer'];nan;Avenida de Madrid 37, 28100 Alcobendas España;['0', '0', '1', '1', '11'];
Ozo Tasty Italian Food;10;5;3.409;nan;['Italiana'];nan;Plaza de la Cebada 17 Mercado De La Cebada 182-183, 28005 Madrid España;['0', '0', '0', '1', '3'];
Los 5 Sentidos bar de vinos;25;4;12;['10', '20'];['Española'];['Opciones vegetarianas'];Calle Poitiers 5 barrio del puerto (coslada), 28821 Coslada España;['0', '2', '3', '8', '12'];
Casa Botías;62;4;3.410;nan;['Mediterránea', ' Española'];nan;Calle Secoya 3, 28044 Madrid España;['2', '6', '11', '17', '17'];
La Boiga Taberna;69;4;3.411;['9', '55'];['Española'];['Desayuno', ' Comidas', ' Cenas'];Calle del Conde de Penalver 52, 28006 Madrid España;['7', '8', '6', '8', '37'];
Tenderete;233;3,5;3.412;['15', '25'];['Mediterránea', ' Bar', ' Española', ' Fusión', ' Internacional'];['Opciones vegetarianas', ' Opciones veganas', ' Opciones sin gluten'];Calle Doctor Castelo, 10, 28009 Madrid España;['43', '21', '22', '46', '91'];
Mercado de Los Mostenses-Bar Chino;67;3,5;3.255;nan;['China', ' Peruana', ' Latina', ' Española'];nan;Plaza Mostenses 1, 28015 Madrid España;['5', '5', '11', '27', '16'];
Parrilla El Barril;40;4;3.435;nan;['Española', ' Marisco', ' Mediterránea', ' Asador'];nan;Calle de San Agustin 13, 28014 Madrid España;['2', '4', '1', '11', '14'];
Airinos do Mino;71;4;3.436;nan;['Marisco', ' Mediterránea', ' Española'];nan;Calle Ponciano 4, 28015 Madrid España;['5', '2', '10', '28', '21'];
Casa Hernandez;14;4,5;3.437;nan;['Española'];nan;Calle Walia 4, 28007 Madrid España;['0', '0', '0', '6', '7'];
Gracias Padre;400;3,5;3.439;['15', '30'];['Mexicana', ' Latina', ' Centroamericana'];['Comidas', ' Cenas'];Calle José Ortega y Gasset, 55, 28006 Madrid España;['69', '50', '64', '68', '123'];
Galipán;20;4,5;3.438;nan;['Comida rápida', ' Street food / Comida en la calle', ' Bar', ' Pub'];nan;Calle Montera 33 Pasaje Comercial, 28013 Madrid España;['2', '0', '0', '3', '14'];
Restaurante Taj Mahal;41;4;3.440;nan;['India'];nan;Calle del Cardenal Cisneros 29, 28010 Madrid España;['2', '3', '3', '12', '20'];
Pucará Barra Peruana;7;5;3.463;['20', '40'];['Peruana', ' Internacional', ' Fusión', ' Sudamericana'];['Comidas', ' Cenas', ' Bebidas'];Calle del Príncipe de Vergara, 200, 28002 Madrid España;['0', '0', '0', '0', '7'];
Bocaíto;396;3,5;3.464;nan;['Mediterránea', ' Española'];nan;Calle Libertad, 6, 28004 Madrid España;['40', '21', '50', '85', '70'];
Santo Pecado;37;4;3.465;['13', '30'];['Mexicana'];['Comidas', ' Cenas', ' Bebidas'];Glorieta Quevedo 4, 28015 Madrid España;['2', '3', '4', '10', '18'];
Tokio;59;4;29;nan;['China', ' Asiática', ' Japonesa'];nan;Travesia Castro 2 Cerca de la Universidad Carlos III, 28903 Getafe España;['5', '2', '4', '21', '27'];
Santa Gilda;29;4;3.466;['6', '19'];['Española', ' Internacional', ' Mediterránea', ' Fusión'];['Comidas', ' Cenas', ' Bebidas'];Calle Raimundo Lulio 24, 28010 Madrid España;['3', '0', '3', '4', '16'];
The Cavern - Irish Pub;63;4;3.467;nan;['Irlandesa', ' Bar', ' Pub'];nan;Calle de Santiago 1, 28013 Madrid España;['5', '2', '3', '14', '20'];
Pintxaki;80;3,5;60;nan;['Española', ' Mediterránea', ' Saludable'];nan;Avenida de Europa 16, 28224 Pozuelo de Alarcón España;['8', '14', '9', '25', '23'];
La Mazmorra;96;4;3.488;['8', '15'];['Bar', ' Española'];['Cenas', ' Abierto hasta tarde'];Calle Cava de San Miguel 6, 28005 Madrid España;['6', '7', '20', '17', '22'];
Restaurante Castelnuovo;28;4;3.489;['10', '30'];['Italiana', ' Mediterránea'];['Opciones vegetarianas'];Calle Poeta Joan Maragall 52, 28020 Madrid España;['3', '3', '1', '6', '13'];
Harry and Sally;22;4,5;3.490;nan;['Española'];nan;Calle Coloreros 5, 28013 Madrid España;['0', '0', '0', '2', '16'];
El Toro de la Vereda;70;4;28;nan;['Mediterránea', ' Española'];nan;C/Cuenca, 19, 28914 Leganés España;['6', '7', '9', '20', '25'];
Pointer;811;3,5;3.491;['28', '33'];['Mediterránea', ' Europea', ' Española'];['Opciones vegetarianas', ' Opciones sin gluten'];Calle del Marques de La Ensenada 16, 28004 Madrid España;['134', '88', '127', '173', '245'];
Nassib;10;5;61;nan;['Comidas', ' Cenas'];nan;Av. de Europa, 27, 28224 Pozuelo de Alarcón España;['0', '0', '0', '2', '8'];
Santa Fé;47;4;3.492;['25', '35'];['Argentina', ' Española', ' Sudamericana'];['Comidas', ' Cenas', ' Brunch'];Calle Amador de los Ríos, 1, 28010 Madrid España;['2', '3', '7', '19', '16'];
Buteco;29;4;3.514;['15', '30'];['Fusión', ' Brasileña', ' Mediterránea', ' Española', ' Sudamericana'];['Comidas', ' Cenas', ' Bebidas'];Calle Larra 13, 28004 Madrid España;['1', '1', '6', '5', '14'];
Pizza Si;26;4,5;58;nan;['Pizza', ' Italiana'];nan;Paseo De La Chopera, 41, 28100 Alcobendas España;['2', '2', '0', '3', '18'];
Restaurante Maru;36;4;3.515;['19', '32'];['Asiática', ' Coreana', ' Fusión'];['Comidas', ' Cenas'];Calle Reina 37, 28004 Madrid España;['2', '3', '4', '11', '12'];
La Gabriela;29;4;3.516;['15', '30'];['Mediterránea', ' Española', ' Internacional'];['Desayuno', ' Comidas', ' Cenas', ' Abierto hasta tarde', ' Bebidas'];Calle de Gabriel Lobo 16, 28002 Madrid España;['3', '1', '1', '6', '18'];
Sanabria Restaurante;289;3,5;3.518;['10', '20'];['Española'];['Opciones vegetarianas', ' Opciones sin gluten'];Calle del Doctor Mata, 3 BAJO, 28012 Madrid España;['32', '17', '25', '50', '45'];
Epopolo;15;4,5;3.517;['5', '12'];['Mediterránea', ' Española'];['Comidas', ' Desayuno', ' Cenas', ' Brunch', ' Bebidas'];Calle Apodaca # 6, 28004 Madrid España;['0', '0', '1', '3', '9'];
Beerhouse Madrid;19;4,5;3.520;['5', '20'];['Bar', ' Pub', ' Pub con cerveza artesanal', ' Pub restaurante', ' Restaurantes de cerveza'];['Cenas', ' Abierto hasta tarde', ' Bebidas'];Calle del Cardenal Cisneros nr. 16, 28010 Madrid España;['0', '0', '2', '7', '8'];
